dep_ocu	year	sex	age	death	violent	disease	accident	violent_	homicide	populati
95	1992	1	8	1	0	1	0	0	0	11155.4
95	1992	2	8	1	0	1	0	0	0	11155.4
95	1992	1	10	6	2	0	4	2	2	8948.16
95	1992	2	10	2	2	0	0	2	0	8948.16
95	1992	1	11	21	18	1	2	18	17	9437.09
95	1992	2	11	3	2	1	0	2	2	9437.09
95	1992	1	12	7	7	0	0	7	7	9871.95
95	1992	2	12	1	0	0	1	0	0	9871.95
95	1992	1	13	13	11	0	2	11	10	8389.8
95	1992	2	13	1	0	1	0	0	0	8389.8
95	1992	1	14	5	4	0	1	4	4	6407.55
95	1992	2	14	1	0	0	1	0	0	6407.55
95	1992	1	15	10	6	4	0	6	6	4654.3
95	1992	2	15	5	1	4	0	1	1	4654.3
95	1992	1	16	4	1	3	0	1	1	3063.81
95	1992	2	16	1	0	1	0	0	0	3063.81
95	1992	1	17	7	4	2	1	4	4	2069.75
95	1992	2	17	4	0	4	0	0	0	2069.75
95	1992	1	18	5	1	3	1	1	1	1415.92
95	1992	2	18	2	0	2	0	0	0	1415.92
95	1992	1	19	4	0	4	0	0	0	986.534
95	1992	2	19	1	0	1	0	0	0	986.534
95	1992	1	20	3	1	2	0	1	1	637.197
95	1992	2	20	3	0	3	0	0	0	637.197
95	1992	1	21	6	0	4	2	0	0	371.972
95	1992	1	22	2	0	2	0	0	0	220.065
95	1992	2	22	2	0	2	0	0	0	220.065
95	1992	1	23	3	0	3	0	0	0	190.111
95	1992	2	23	3	0	2	1	0	0	190.111
95	1992	1	25	11	8	1	2	8	8	NA
95	1992	2	25	1	0	1	0	0	0	NA
95	1993	1	7	23	0	21	2	0	0	14035.1
95	1993	2	7	15	0	14	1	0	0	14035.1
95	1993	1	8	2	0	0	2	0	0	11490.2
95	1993	2	8	1	0	1	0	0	0	11490.2
95	1993	1	9	1	0	0	1	0	0	10262.9
95	1993	2	9	3	0	2	1	0	0	10262.9
95	1993	1	10	11	6	3	2	6	5	9208.15
95	1993	2	10	2	0	1	1	0	0	9208.15
95	1993	1	11	33	25	1	6	26	22	9222.2
95	1993	2	11	2	1	0	1	1	0	9222.2
95	1993	1	12	32	26	2	2	28	26	9941.15
95	1993	2	12	4	1	0	2	2	1	9941.15
95	1993	1	13	16	15	0	1	15	15	8831.84
95	1993	2	13	2	1	1	0	1	1	8831.84
95	1993	1	14	14	7	5	1	8	7	6775.79
95	1993	2	14	5	0	4	1	0	0	6775.79
95	1993	1	15	14	6	6	2	6	6	4972.31
95	1993	2	15	2	0	2	0	0	0	4972.31
95	1993	1	16	6	5	1	0	5	5	3358.32
95	1993	2	16	2	1	0	1	1	1	3358.32
95	1993	1	17	6	2	4	0	2	1	2213.89
95	1993	2	17	2	0	2	0	0	0	2213.89
95	1993	1	18	3	0	2	1	0	0	1524.13
95	1993	2	18	1	0	1	0	0	0	1524.13
95	1993	1	19	4	0	4	0	0	0	1045.73
95	1993	2	19	3	1	2	0	1	1	1045.73
95	1993	1	20	7	0	7	0	0	0	690.257
95	1993	2	20	1	0	1	0	0	0	690.257
95	1993	1	21	6	0	5	1	0	0	400.417
95	1993	2	21	2	0	2	0	0	0	400.417
95	1993	1	22	5	0	4	1	0	0	230.841
95	1993	1	23	1	0	1	0	0	0	203.45
95	1993	2	23	6	0	5	1	0	0	203.45
95	1993	1	25	16	11	2	3	11	11	NA
95	1993	2	25	1	1	0	0	1	1	NA
95	1994	1	7	21	0	18	3	0	0	14861.7
95	1994	2	7	11	0	10	1	0	0	14861.7
95	1994	1	8	1	0	1	0	0	0	11834.9
95	1994	2	8	2	1	1	0	1	1	11834.9
95	1994	1	9	3	1	1	1	1	1	10580.5
95	1994	2	9	3	0	2	1	0	0	10580.5
95	1994	1	10	9	9	0	0	9	9	9475.69
95	1994	2	10	6	4	0	2	4	2	9475.69
95	1994	1	11	41	37	1	3	37	37	9012.21
95	1994	2	11	4	3	1	0	3	3	9012.21
95	1994	1	12	30	28	0	2	28	27	10010.8
95	1994	2	12	4	1	3	0	1	0	10010.8
95	1994	1	13	28	25	1	2	25	25	9297.16
95	1994	2	13	5	4	1	0	4	3	9297.16
95	1994	1	14	9	7	1	1	7	7	7165.21
95	1994	2	14	1	0	1	0	0	0	7165.21
95	1994	1	15	8	6	2	0	6	6	5312.05
95	1994	2	15	4	1	3	0	1	1	5312.05
95	1994	1	16	7	2	5	0	2	2	3681.14
95	1994	2	16	1	0	1	0	0	0	3681.14
95	1994	1	17	11	4	5	2	4	4	2368.08
95	1994	1	18	8	2	5	1	2	2	1640.62
95	1994	2	18	2	1	1	0	1	0	1640.62
95	1994	1	19	8	1	7	0	1	1	1108.48
95	1994	2	19	2	0	2	0	0	0	1108.48
95	1994	1	20	8	0	8	0	0	0	747.735
95	1994	2	20	1	0	1	0	0	0	747.735
95	1994	1	21	7	0	6	1	0	0	431.038
95	1994	2	21	1	0	1	0	0	0	431.038
95	1994	1	23	3	0	3	0	0	0	217.724
95	1994	2	23	3	0	3	0	0	0	217.724
95	1994	1	25	22	18	3	1	18	17	NA
95	1994	2	25	1	0	1	0	0	0	NA
95	1995	1	7	11	0	10	1	0	0	15737
95	1995	2	7	20	1	19	0	1	1	15737
95	1995	2	8	1	0	0	1	0	0	12190
95	1995	1	9	1	0	1	0	0	0	10908
95	1995	1	10	8	6	0	2	6	6	9751
95	1995	2	10	3	1	1	1	1	1	9751
95	1995	1	11	30	22	3	5	22	21	8807
95	1995	2	11	2	2	0	0	2	2	8807
95	1995	1	12	31	25	4	2	25	24	10081
95	1995	2	12	2	1	1	0	1	1	10081
95	1995	1	13	17	15	1	1	15	14	9787
95	1995	2	13	1	1	0	0	1	1	9787
95	1995	1	14	16	11	3	2	11	10	7577
95	1995	2	14	3	0	2	1	0	0	7577
95	1995	1	15	5	3	0	2	3	3	5675
95	1995	2	15	2	0	1	1	0	0	5675
95	1995	1	16	3	3	0	0	3	3	4035
95	1995	2	16	1	0	1	0	0	0	4035
95	1995	1	17	9	3	5	1	3	3	2533
95	1995	2	17	3	0	3	0	0	0	2533
95	1995	1	18	4	2	0	2	2	2	1766
95	1995	1	19	5	0	4	1	0	0	1175
95	1995	2	19	3	0	3	0	0	0	1175
95	1995	1	20	5	1	4	0	1	0	810
95	1995	2	20	4	0	4	0	0	0	810
95	1995	1	21	9	0	8	1	0	0	464
95	1995	2	21	1	0	0	1	0	0	464
95	1995	1	22	2	0	2	0	0	0	254
95	1995	2	22	1	0	1	0	0	0	254
95	1995	1	23	4	0	3	1	0	0	233
95	1995	2	23	4	0	4	0	0	0	233
95	1995	1	25	17	13	4	0	13	13	NA
95	1995	2	25	5	2	3	0	2	2	NA
95	1996	1	7	22	0	21	1	0	0	15925.4
95	1996	2	7	15	1	14	0	1	1	15925.4
95	1996	2	8	1	0	0	1	0	0	12825.9
95	1996	2	9	4	0	3	1	0	0	11174.3
95	1996	1	10	13	8	2	3	8	7	9987.27
95	1996	2	10	5	2	3	0	2	2	9987.27
95	1996	1	11	42	34	2	3	37	28	8990.77
95	1996	2	11	3	2	1	0	2	2	8990.77
95	1996	1	12	22	15	3	1	18	15	9801.98
95	1996	2	12	2	1	1	0	1	1	9801.98
95	1996	1	13	18	13	1	2	15	13	9818.99
95	1996	2	13	1	0	1	0	0	0	9818.99
95	1996	1	14	12	8	2	2	8	8	7949.36
95	1996	2	14	2	1	1	0	1	1	7949.36
95	1996	1	15	10	6	3	1	6	6	5985.51
95	1996	2	15	1	0	1	0	0	0	5985.51
95	1996	1	16	1	0	1	0	0	0	4299.25
95	1996	2	16	3	1	2	0	1	0	4299.25
95	1996	1	17	2	2	0	0	2	2	2765.44
95	1996	2	17	1	0	1	0	0	0	2765.44
95	1996	1	18	8	2	6	0	2	1	1882.25
95	1996	2	18	3	0	3	0	0	0	1882.25
95	1996	1	19	6	1	4	1	1	1	1258.92
95	1996	2	19	3	0	3	0	0	0	1258.92
95	1996	1	20	12	0	11	1	0	0	855.253
95	1996	2	20	2	0	2	0	0	0	855.253
95	1996	1	21	8	1	6	1	1	1	501.007
95	1996	1	22	6	0	6	0	0	0	272.199
95	1996	2	22	1	0	1	0	0	0	272.199
95	1996	1	23	4	0	4	0	0	0	244.753
95	1996	2	23	5	0	5	0	0	0	244.753
95	1996	1	25	29	21	5	1	23	21	NA
95	1996	2	25	1	1	0	0	1	1	NA
95	1997	1	7	17	0	15	2	0	0	16116.1
95	1997	2	7	14	0	13	1	0	0	16116.1
95	1997	2	8	1	0	0	1	0	0	13495
95	1997	1	9	4	0	0	4	0	0	11447.1
95	1997	1	10	18	10	2	3	13	10	10229.3
95	1997	2	10	3	2	1	0	2	2	10229.3
95	1997	1	11	22	21	0	1	21	19	9178.37
95	1997	2	11	3	3	0	0	3	3	9178.37
95	1997	1	12	28	25	3	0	25	24	9530.67
95	1997	2	12	3	2	0	1	2	1	9530.67
95	1997	1	13	28	26	1	1	26	26	9851.08
95	1997	2	13	1	0	1	0	0	0	9851.08
95	1997	1	14	23	14	3	5	15	14	8340.02
95	1997	2	14	3	2	1	0	2	2	8340.02
95	1997	1	15	12	10	0	1	11	10	6313.01
95	1997	2	15	5	1	3	1	1	1	6313.01
95	1997	1	16	7	4	2	1	4	4	4580.8
95	1997	2	16	1	0	1	0	0	0	4580.8
95	1997	1	17	5	1	3	1	1	1	3019.21
95	1997	2	17	1	0	1	0	0	0	3019.21
95	1997	1	18	4	2	2	0	2	2	2006.16
95	1997	2	18	3	0	2	1	0	0	2006.16
95	1997	1	19	3	0	3	0	0	0	1348.84
95	1997	1	20	4	0	4	0	0	0	903.034
95	1997	2	20	5	0	5	0	0	0	903.034
95	1997	1	21	8	0	7	1	0	0	540.966
95	1997	2	21	3	0	3	0	0	0	540.966
95	1997	1	22	4	0	4	0	0	0	291.701
95	1997	2	22	3	0	3	0	0	0	291.701
95	1997	1	23	7	1	6	0	1	1	257.099
95	1997	2	23	3	0	3	0	0	0	257.099
95	1997	1	25	13	9	3	1	9	9	NA
95	1997	2	25	2	2	0	0	2	2	NA
95	1998	1	7	17	0	13	4	0	0	16309.1
95	1998	2	7	10	0	9	1	0	0	16309.1
95	1998	1	8	2	1	0	1	1	1	14199
95	1998	2	8	2	0	2	0	0	0	14199
95	1998	1	9	1	0	1	0	0	0	11726.5
95	1998	1	10	12	9	0	3	9	9	10477.1
95	1998	2	10	6	4	0	1	5	4	10477.1
95	1998	1	11	56	51	1	4	51	48	9369.89
95	1998	2	11	4	2	2	0	2	2	9369.89
95	1998	1	12	18	16	1	0	17	15	9266.88
95	1998	2	12	2	1	1	0	1	1	9266.88
95	1998	1	13	23	16	1	3	19	15	9883.28
95	1998	2	13	4	2	2	0	2	2	9883.28
95	1998	1	14	11	11	0	0	11	11	8749.87
95	1998	2	14	5	1	4	0	1	1	8749.87
95	1998	1	15	10	6	1	3	6	6	6658.43
95	1998	1	16	6	2	1	3	2	2	4880.79
95	1998	2	16	4	1	2	1	1	1	4880.79
95	1998	1	17	8	3	2	2	4	3	3296.27
95	1998	2	17	1	0	1	0	0	0	3296.27
95	1998	1	18	3	1	2	0	1	1	2138.22
95	1998	2	18	1	0	1	0	0	0	2138.22
95	1998	1	19	1	1	0	0	1	1	1445.18
95	1998	2	19	1	0	1	0	0	0	1445.18
95	1998	1	20	6	1	5	0	1	1	953.485
95	1998	2	20	5	0	5	0	0	0	953.485
95	1998	1	21	4	0	4	0	0	0	584.111
95	1998	2	21	1	0	1	0	0	0	584.111
95	1998	1	22	8	0	8	0	0	0	312.601
95	1998	2	22	5	0	5	0	0	0	312.601
95	1998	1	23	7	0	7	0	0	0	270.067
95	1998	2	23	4	0	4	0	0	0	270.067
95	1998	1	25	18	16	2	0	16	15	NA
95	1998	2	25	7	7	0	0	7	7	NA
95	1999	1	7	30	0	24	4	2	0	16504.4
95	1999	2	7	6	0	4	2	0	0	16504.4
95	1999	1	8	1	0	0	1	0	0	14939.7
95	1999	2	8	3	0	1	2	0	0	14939.7
95	1999	1	9	1	0	1	0	0	0	12012.8
95	1999	1	10	10	7	0	3	7	6	10731
95	1999	2	10	5	2	3	0	2	2	10731
95	1999	1	11	24	17	2	5	17	15	9565.41
95	1999	2	11	3	0	3	0	0	0	9565.41
95	1999	1	12	16	11	2	2	12	9	9010.39
95	1999	2	12	7	2	3	0	4	1	9010.39
95	1999	1	13	15	8	1	3	11	8	9915.59
95	1999	2	13	1	1	0	0	1	1	9915.59
95	1999	1	14	9	6	3	0	6	5	9179.87
95	1999	2	14	1	0	0	1	0	0	9179.87
95	1999	1	15	15	10	3	2	10	9	7022.75
95	1999	2	15	2	0	1	0	1	0	7022.75
95	1999	3	15	1	1	0	0	1	0	7022.75
95	1999	1	16	13	5	7	1	5	5	5200.43
95	1999	2	16	3	1	1	0	2	1	5200.43
95	1999	1	17	6	3	3	0	3	2	3598.76
95	1999	1	18	5	0	5	0	0	0	2278.98
95	1999	2	18	1	0	1	0	0	0	2278.98
95	1999	1	19	4	2	2	0	2	2	1548.41
95	1999	2	19	1	0	1	0	0	0	1548.41
95	1999	1	20	7	1	6	0	1	1	1006.75
95	1999	2	20	3	0	3	0	0	0	1006.75
95	1999	1	21	9	2	6	1	2	2	630.698
95	1999	2	21	2	0	2	0	0	0	630.698
95	1999	1	22	3	0	3	0	0	0	334.998
95	1999	2	22	1	0	1	0	0	0	334.998
95	1999	1	23	10	0	9	1	0	0	283.69
95	1999	2	23	1	0	1	0	0	0	283.69
95	1999	1	25	18	5	6	6	6	5	NA
95	1999	2	25	7	1	6	0	1	1	NA
95	2000	1	7	27	0	25	1	1	0	16702
95	2000	2	7	26	0	22	4	0	0	16702
95	2000	1	8	1	0	1	0	0	0	15719
95	2000	1	9	1	1	0	0	1	1	12306
95	2000	2	9	2	1	1	0	1	1	12306
95	2000	1	10	11	9	0	1	10	9	10991
95	2000	2	10	1	0	1	0	0	0	10991
95	2000	1	11	29	24	2	1	26	24	9765
95	2000	2	11	3	2	1	0	2	2	9765
95	2000	1	12	25	19	4	1	20	19	8761
95	2000	2	12	5	3	1	1	3	3	8761
95	2000	1	13	24	17	3	3	18	15	9948
95	2000	2	13	5	1	2	2	1	0	9948
95	2000	1	14	20	17	1	2	17	17	9631
95	2000	2	14	5	1	3	1	1	0	9631
95	2000	1	15	8	7	1	0	7	7	7407
95	2000	2	15	3	0	2	1	0	0	7407
95	2000	1	16	10	4	5	1	4	4	5541
95	2000	1	17	6	3	2	1	3	3	3929
95	2000	2	17	1	0	1	0	0	0	3929
95	2000	1	18	11	1	8	2	1	1	2429
95	2000	1	19	4	2	2	0	2	2	1659
95	2000	2	19	5	0	5	0	0	0	1659
95	2000	1	20	10	1	9	0	1	1	1063
95	2000	2	20	4	0	3	1	0	0	1063
95	2000	1	21	8	0	8	0	0	0	681
95	2000	2	21	2	0	2	0	0	0	681
95	2000	1	22	12	0	12	0	0	0	359
95	2000	2	22	3	0	3	0	0	0	359
95	2000	1	23	4	1	3	0	1	1	298
95	2000	2	23	6	0	5	1	0	0	298
95	2000	1	25	18	5	6	3	9	3	NA
95	2000	2	25	1	0	0	0	1	0	NA
95	2000	3	25	1	0	0	1	0	0	NA
97	1990	1	7	3	0	3	0	0	0	4408
97	1990	2	7	3	0	3	0	0	0	4408
97	1990	1	10	2	0	1	1	0	0	3111
97	1990	1	12	2	1	0	1	1	1	2801
97	1990	1	15	2	0	2	0	0	0	1247
97	1990	2	15	1	0	1	0	0	0	1247
97	1990	1	16	2	0	2	0	0	0	1104
97	1990	2	16	4	0	4	0	0	0	1104
97	1990	1	17	1	0	1	0	0	0	676
97	1990	2	19	1	0	1	0	0	0	388
97	1990	2	21	1	0	1	0	0	0	151
97	1990	1	25	1	0	1	0	0	0	NA
97	1990	2	25	1	0	0	1	0	0	NA
97	1991	2	7	1	0	1	0	0	0	4560.13
97	1991	1	8	1	0	1	0	0	0	3915.83
97	1991	2	8	1	0	1	0	0	0	3915.83
97	1991	2	12	1	0	1	0	0	0	2577.45
97	1991	2	16	1	0	1	0	0	0	1087.52
97	1991	1	17	1	0	1	0	0	0	717.879
97	1991	1	19	2	0	1	1	0	0	397.883
97	1991	1	21	1	0	1	0	0	0	156.226
97	1992	1	7	1	0	1	0	0	0	4717.51
97	1993	1	7	2	0	2	0	0	0	4880.32
97	1993	2	7	1	0	1	0	0	0	4880.32
97	1993	2	11	1	0	1	0	0	0	2304.34
97	1993	1	14	1	0	1	0	0	0	1630.96
97	1993	2	16	1	0	1	0	0	0	1055.28
97	1993	1	21	2	0	2	0	0	0	167.226
97	1995	2	7	3	0	3	0	0	0	5223
97	1995	1	8	1	0	1	0	0	0	3211
97	1995	1	13	1	0	1	0	0	0	2000
97	1995	1	15	1	0	1	0	0	0	1582
97	1995	1	18	1	0	1	0	0	0	539
97	1995	1	19	1	0	1	0	0	0	440
97	1995	2	21	1	0	1	0	0	0	179
97	1996	1	7	1	0	1	0	0	0	5113.72
97	1996	2	7	3	0	2	1	0	0	5113.72
97	1996	2	10	1	0	1	0	0	0	2664.3
97	1996	1	11	1	0	1	0	0	0	2022.34
97	1996	2	11	1	0	1	0	0	0	2022.34
97	1996	1	13	3	1	0	2	1	1	1943.94
97	1996	2	13	1	0	1	0	0	0	1943.94
97	1996	1	16	1	0	1	0	0	0	1108.03
97	1996	1	17	1	0	1	0	0	0	925.456
97	1996	2	17	1	0	1	0	0	0	925.456
97	1996	2	19	1	0	1	0	0	0	450.67
97	1996	1	20	2	0	2	0	0	0	310.247
97	1996	1	21	2	0	2	0	0	0	190.128
97	1996	2	21	1	0	1	0	0	0	190.128
97	1996	1	22	1	0	1	0	0	0	100.197
97	1996	2	22	1	0	1	0	0	0	100.197
97	1996	2	23	2	0	2	0	0	0	96.1756
97	1996	1	25	1	1	0	0	1	1	NA
97	1997	1	7	6	0	6	0	0	0	5006.73
97	1997	2	7	4	0	4	0	0	0	5006.73
97	1997	2	8	1	0	1	0	0	0	3846.75
97	1997	2	10	2	1	1	0	1	1	2770.68
97	1997	1	11	1	0	0	1	0	0	2111.44
97	1997	2	12	1	0	1	0	0	0	1821.72
97	1997	1	14	1	0	1	0	0	0	1631.99
97	1997	1	17	1	0	1	0	0	0	938.081
97	1997	1	18	1	0	1	0	0	0	649.76
97	1997	1	19	1	0	1	0	0	0	461.598
97	1997	1	20	1	0	1	0	0	0	328.508
97	1997	2	20	1	0	1	0	0	0	328.508
97	1997	1	21	1	0	1	0	0	0	201.947
97	1997	2	21	1	0	1	0	0	0	201.947
97	1997	2	23	1	0	1	0	0	0	99.4596
97	1997	1	25	1	0	1	0	0	0	NA
97	1998	1	7	9	0	9	0	0	0	4901.98
97	1998	2	7	5	0	5	0	0	0	4901.98
97	1998	1	8	2	0	2	0	0	0	4210.38
97	1998	2	9	2	0	2	0	0	0	3163.72
97	1998	1	10	2	1	1	0	1	1	2881.31
97	1998	2	10	2	0	2	0	0	0	2881.31
97	1998	1	11	26	23	0	2	24	23	2204.47
97	1998	1	12	5	4	0	0	5	4	1808.72
97	1998	1	13	4	3	1	0	3	3	1836.5
97	1998	2	13	1	1	0	0	1	1	1836.5
97	1998	1	14	3	1	1	1	1	1	1720.15
97	1998	2	14	2	0	2	0	0	0	1720.15
97	1998	1	16	2	1	0	1	1	0	1297.34
97	1998	2	16	1	1	0	0	1	1	1297.34
97	1998	1	17	1	0	1	0	0	0	950.879
97	1998	1	18	2	0	2	0	0	0	713.402
97	1998	2	18	2	0	2	0	0	0	713.402
97	1998	1	19	2	0	2	0	0	0	472.792
97	1998	1	20	1	0	1	0	0	0	347.845
97	1998	2	20	1	0	1	0	0	0	347.845
97	1998	1	21	1	0	1	0	0	0	214.502
97	1998	2	21	1	0	1	0	0	0	214.502
97	1998	1	22	2	0	2	0	0	0	116.304
97	1998	2	22	1	0	1	0	0	0	116.304
97	1998	1	23	1	0	1	0	0	0	102.856
97	1998	1	25	4	2	1	0	3	2	NA
97	1999	1	7	14	0	12	2	0	0	4799.42
97	1999	2	7	12	1	10	1	1	1	4799.42
97	1999	1	8	1	0	1	0	0	0	4608.38
97	1999	2	8	4	0	1	2	1	0	4608.38
97	1999	1	9	1	0	1	0	0	0	3141.28
97	1999	2	9	1	0	1	0	0	0	3141.28
97	1999	1	11	4	1	0	2	2	1	2301.6
97	1999	2	11	1	0	1	0	0	0	2301.6
97	1999	1	12	1	0	0	1	0	0	1795.81
97	1999	1	13	2	1	0	1	1	1	1785.03
97	1999	1	15	3	0	2	1	0	0	1437.1
97	1999	2	17	1	0	1	0	0	0	963.851
97	1999	1	18	2	0	2	0	0	0	783.279
97	1999	2	18	2	0	2	0	0	0	783.279
97	1999	1	19	4	0	4	0	0	0	484.257
97	1999	1	20	7	0	6	0	1	0	368.32
97	1999	2	20	2	0	1	0	1	0	368.32
97	1999	1	21	5	0	4	1	0	0	227.836
97	1999	2	21	2	0	2	0	0	0	227.836
97	1999	1	23	4	0	4	0	0	0	106.368
97	1999	1	25	2	0	1	1	0	0	NA
97	2000	1	7	25	0	20	4	1	0	4699
97	2000	2	7	13	1	11	1	1	1	4699
97	2000	1	8	2	0	2	0	0	0	5044
97	2000	2	8	2	0	0	2	0	0	5044
97	2000	1	9	3	0	3	0	0	0	3119
97	2000	1	10	4	2	2	0	2	2	3116
97	2000	2	10	2	0	2	0	0	0	3116
97	2000	1	12	2	2	0	0	2	2	1783
97	2000	2	12	3	0	2	1	0	0	1783
97	2000	1	13	3	2	0	0	3	2	1735
97	2000	1	14	1	0	0	0	1	0	1911
97	2000	1	15	1	0	1	0	0	0	1403
97	2000	2	15	1	0	0	1	0	0	1403
97	2000	1	16	3	2	0	1	2	2	1519
97	2000	2	17	1	0	1	0	0	0	977
97	2000	1	18	2	0	1	1	0	0	860
97	2000	2	18	1	0	1	0	0	0	860
97	2000	1	19	3	0	2	1	0	0	496
97	2000	2	19	3	0	3	0	0	0	496
97	2000	1	20	3	0	3	0	0	0	390
97	2000	2	20	1	0	1	0	0	0	390
97	2000	1	21	4	0	3	0	1	0	242
97	2000	2	21	2	0	2	0	0	0	242
97	2000	1	22	2	0	2	0	0	0	135
97	2000	2	22	1	0	1	0	0	0	135
97	2000	1	23	4	1	3	0	1	1	110
97	2000	1	25	1	1	0	0	1	1	NA
99	1990	1	7	2	2	0	0	2	2	6591
99	1990	2	7	5	0	4	1	0	0	6591
99	1990	2	8	1	1	0	0	1	1	6678
99	1990	1	10	7	6	0	1	6	6	5253
99	1990	2	10	1	0	1	0	0	0	5253
99	1990	1	11	7	7	0	0	7	7	4498
99	1990	1	12	4	2	1	1	2	2	4151
99	1990	1	13	3	1	0	1	2	1	3302
99	1990	2	13	1	1	0	0	1	1	3302
99	1990	1	14	2	0	2	0	0	0	2865
99	1990	1	15	1	0	1	0	0	0	2064
99	1990	1	16	2	0	2	0	0	0	1586
99	1990	1	18	1	0	1	0	0	0	770
99	1990	2	19	2	0	2	0	0	0	666
99	1990	1	22	2	0	2	0	0	0	158
99	1990	2	22	1	0	1	0	0	0	158
99	1990	1	23	1	0	1	0	0	0	183
99	1990	1	25	1	0	1	0	0	0	NA
99	1991	1	7	5	0	4	1	0	0	7528.08
99	1991	2	7	7	0	7	0	0	0	7528.08
99	1991	1	9	1	0	0	1	0	0	6409.8
99	1991	1	10	1	1	0	0	1	1	5596.45
99	1991	2	10	1	1	0	0	1	1	5596.45
99	1991	1	11	3	2	1	0	2	1	4778.08
99	1991	2	12	1	0	0	1	0	0	4343.67
99	1991	1	13	2	2	0	0	2	2	3559.27
99	1991	1	14	1	1	0	0	1	1	3035.47
99	1991	2	15	1	0	1	0	0	0	2241.38
99	1991	1	16	1	1	0	0	1	1	1714
99	1991	2	17	3	0	3	0	0	0	1184.23
99	1991	1	18	1	0	1	0	0	0	834.609
99	1991	2	18	1	0	1	0	0	0	834.609
99	1991	1	19	1	0	0	1	0	0	702.882
99	1991	2	20	2	0	2	0	0	0	489.298
99	1991	1	21	1	0	1	0	0	0	298.375
99	1991	2	23	2	0	2	0	0	0	195.708
99	1991	1	25	1	1	0	0	1	1	NA
99	1992	1	7	4	0	4	0	0	0	8598.4
99	1992	2	7	8	0	8	0	0	0	8598.4
99	1992	1	8	1	0	1	0	0	0	6925.86
99	1992	1	9	1	0	0	1	0	0	6852.17
99	1992	1	10	3	1	0	2	1	1	5962.36
99	1992	2	11	1	0	1	0	0	0	5075.6
99	1992	1	12	2	0	1	1	0	0	4545.27
99	1992	1	13	2	1	1	0	1	0	3836.57
99	1992	2	13	1	0	1	0	0	0	3836.57
99	1992	2	14	1	0	1	0	0	0	3216.08
99	1992	1	15	1	0	1	0	0	0	2434
99	1992	2	16	1	0	1	0	0	0	1852.34
99	1992	1	18	1	0	1	0	0	0	904.639
99	1992	1	19	3	0	3	0	0	0	741.807
99	1992	1	20	1	0	1	0	0	0	528.504
99	1992	2	20	1	0	1	0	0	0	528.504
99	1992	1	21	3	0	3	0	0	0	329.733
99	1992	2	23	1	0	1	0	0	0	209.299
99	1993	1	7	5	0	5	0	0	0	9820.89
99	1993	1	8	1	0	1	0	0	0	7053.22
99	1993	1	10	1	1	0	0	1	1	6352.2
99	1993	2	16	1	0	1	0	0	0	2001.83
99	1993	1	17	1	0	1	0	0	0	1437.11
99	1993	2	17	1	0	1	0	0	0	1437.11
99	1993	1	18	1	0	1	0	0	0	980.546
99	1993	2	18	1	0	1	0	0	0	980.546
99	1993	1	20	1	0	1	0	0	0	570.852
99	1993	2	20	1	0	1	0	0	0	570.852
99	1993	2	21	1	0	1	0	0	0	364.386
99	1993	2	23	2	0	2	0	0	0	223.833
99	1993	1	25	1	0	1	0	0	0	NA
99	1994	1	14	1	0	0	1	0	0	3610.19
99	1995	1	7	3	0	3	0	0	0	12812
99	1995	2	7	2	0	1	1	0	0	12812
99	1995	1	8	1	1	0	0	1	1	7315
99	1995	2	8	1	1	0	0	1	1	7315
99	1995	2	10	1	0	1	0	0	0	7210
99	1995	1	12	1	1	0	0	1	1	5208
99	1995	1	13	1	1	0	0	1	1	4805
99	1995	2	13	1	0	1	0	0	0	4805
99	1995	2	16	1	0	1	0	0	0	2338
99	1995	2	17	2	0	2	0	0	0	1744
99	1995	1	18	1	0	1	0	0	0	1152
99	1995	2	19	1	0	1	0	0	0	872
99	1995	1	20	1	0	1	0	0	0	666
99	1995	2	20	2	0	2	0	0	0	666
99	1995	1	21	2	0	2	0	0	0	445
99	1995	1	22	2	0	2	0	0	0	246
99	1995	1	23	2	0	2	0	0	0	256
99	1995	1	25	1	0	1	0	0	0	NA
99	1996	1	9	1	1	0	0	1	1	8305.38
99	1997	1	7	9	0	8	1	0	0	13637.3
99	1997	2	7	8	0	8	0	0	0	13637.3
99	1997	2	8	2	0	1	1	0	0	9199.37
99	1997	1	9	1	0	1	0	0	0	8240.27
99	1997	2	10	3	0	1	2	0	0	7833.75
99	1997	1	11	2	0	0	1	1	0	6615.12
99	1997	2	11	1	0	0	1	0	0	6615.12
99	1997	1	12	1	0	1	0	0	0	5626.81
99	1997	1	13	1	0	1	0	0	0	5050.7
99	1997	1	14	2	0	1	1	0	0	4252.16
99	1997	2	15	1	0	1	0	0	0	3405.82
99	1997	1	16	1	1	0	0	1	1	2647.42
99	1997	1	17	1	0	1	0	0	0	1966.3
99	1997	1	18	1	1	0	0	1	1	1349.5
99	1997	1	19	1	0	0	1	0	0	968.965
99	1997	2	19	1	0	1	0	0	0	968.965
99	1997	1	20	2	0	2	0	0	0	719.886
99	1997	2	20	1	0	1	0	0	0	719.886
99	1997	1	21	2	0	2	0	0	0	498.146
99	1997	2	21	1	0	1	0	0	0	498.146
99	1997	1	22	1	0	1	0	0	0	287.424
99	1997	1	23	2	0	2	0	0	0	276.012
99	1997	2	23	2	0	2	0	0	0	276.012
99	1998	1	7	42	0	40	2	0	0	14069.7
